@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_MAG_V numeric
@attribute F5_PeakToPeak_on_ACC_X numeric
@attribute F6_PeakToPeak_on_ACC_Y numeric
@attribute F7_PeakToPeak_on_ACC_Z numeric
@attribute F8_PeakToPeak_on_MAG_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_MAG_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_MAG_V numeric
@attribute class {down_horizontally, down_vertically, up_horizontally, up_vertically}

@data
0.222046, 0.910156, 0.982422, 0, 0, 0, 0, 0, 0.221924, 0.908691, 0.980957, 0, 0.221924, 0.908691, 0.980957, 0, up_horizontally
0.223022, 0.937012, 0.990723, 0, 0.0020752, 0.0688477, 0.0219727, 0, 0.221924, 0.908691, 0.980957, 0, 0.223999, 0.977539, 1.00293, 0, up_horizontally
0.224243, 0.978516, 1.00391, 0, 0, 0, 0, 0, 0.223999, 0.977539, 1.00293, 0, 0.223999, 0.977539, 1.00293, 0, up_horizontally
0.224243, 0.978516, 1.00391, 0, 0, 0, 0, 0, 0.223999, 0.977539, 1.00293, 0, 0.223999, 0.977539, 1.00293, 0, up_horizontally
0.165894, 0.926758, 0.983887, 0, 0.291016, 0.259766, 0.106934, 0, -0.0669556, 0.717773, 0.895996, 0, 0.223999, 0.977539, 1.00293, 0, up_horizontally
-0.0670166, 0.719238, 0.896973, 0, 0, 0, 0, 0, -0.0669556, 0.717773, 0.895996, 0, -0.0669556, 0.717773, 0.895996, 0, up_horizontally
-0.0670166, 0.719238, 0.896973, 0, 0, 0, 0, 0, -0.0669556, 0.717773, 0.895996, 0, -0.0669556, 0.717773, 0.895996, 0, up_horizontally
-0.0670166, 0.719238, 0.896973, 0, 0, 0, 0, 0, -0.0669556, 0.717773, 0.895996, 0, -0.0669556, 0.717773, 0.895996, 0, up_horizontally
-0.0840454, 0.544434, 0.869629, 0, 0, 0, 0, 0, -0.0839844, 0.543945, 0.868652, 0, -0.0839844, 0.543945, 0.868652, 0, up_horizontally
-0.0840454, 0.544434, 0.869629, 0, 0, 0, 0, 0, -0.0839844, 0.543945, 0.868652, 0, -0.0839844, 0.543945, 0.868652, 0, up_horizontally
-0.0840454, 0.544434, 0.869629, 0, 0, 0, 0, 0, -0.0839844, 0.543945, 0.868652, 0, -0.0839844, 0.543945, 0.868652, 0, up_horizontally
0.00560379, 0.412109, 0.78418, 0, 0.112, 0.166016, 0.105957, 0, -0.0839844, 0.37793, 0.762695, 0, 0.0279999, 0.543945, 0.868652, 0, up_horizontally
0.0280304, 0.378662, 0.763672, 0, 0, 0, 0, 0, 0.0279999, 0.37793, 0.762695, 0, 0.0279999, 0.37793, 0.762695, 0, up_horizontally
0.0280304, 0.378662, 0.763672, 0, 0, 0, 0, 0, 0.0279999, 0.37793, 0.762695, 0, 0.0279999, 0.37793, 0.762695, 0, up_horizontally
-0.0806274, 0.251953, 0.835938, 0, 0.180908, 0.210938, 0.118164, 0, -0.152954, 0.166992, 0.762695, 0, 0.0279999, 0.37793, 0.880859, 0, up_horizontally
-0.15332, 0.167114, 0.882813, 0, 0, 0, 0, 0, -0.152954, 0.166992, 0.880859, 0, -0.152954, 0.166992, 0.880859, 0, up_horizontally
-0.15332, 0.167114, 0.882813, 0, 0, 0, 0, 0, -0.152954, 0.166992, 0.880859, 0, -0.152954, 0.166992, 0.880859, 0, up_horizontally
-0.125488, 0.0803223, 0.925781, 0, 0.0689697, 0.217041, 0.10791, 0, -0.152954, -0.0499878, 0.880859, 0, -0.0839844, 0.166992, 0.98877, 0, up_horizontally
-0.0840454, -0.0501099, 0.990234, 0, 0, 0, 0, 0, -0.0839844, -0.0499878, 0.98877, 0, -0.0839844, -0.0499878, 0.98877, 0, up_horizontally
-0.0840454, -0.0501099, 0.990234, 0, 0, 0, 0, 0, -0.0839844, -0.0499878, 0.98877, 0, -0.0839844, -0.0499878, 0.98877, 0, up_horizontally
-0.109314, -0.139404, 1.02539, 0, 0.125977, 0.445801, 0.17627, 0, -0.209961, -0.49585, 0.98877, 0, -0.0839844, -0.0499878, 1.16504, 0, up_horizontally
-0.210205, -0.496582, 1.16602, 0, 0, 0, 0, 0, -0.209961, -0.49585, 1.16504, 0, -0.209961, -0.49585, 1.16504, 0, up_horizontally
-0.210205, -0.496582, 1.16602, 0, 0, 0, 0, 0, -0.209961, -0.49585, 1.16504, 0, -0.209961, -0.49585, 1.16504, 0, up_horizontally
-0.210205, -0.496582, 1.16602, 0, 0, 0, 0, 0, -0.209961, -0.49585, 1.16504, 0, -0.209961, -0.49585, 1.16504, 0, up_horizontally
-0.108093, -0.750977, 1.16406, 0, 0, 0, 0, 0, -0.107971, -0.75, 1.16211, 0, -0.107971, -0.75, 1.16211, 0, up_horizontally
-0.108093, -0.750977, 1.16406, 0, 0, 0, 0, 0, -0.107971, -0.75, 1.16211, 0, -0.107971, -0.75, 1.16211, 0, up_horizontally
-0.108093, -0.750977, 1.16406, 0, 0, 0, 0, 0, -0.107971, -0.75, 1.16211, 0, -0.107971, -0.75, 1.16211, 0, up_horizontally
-0.255615, -0.834961, 1.32129, 0, 0.184082, 0.103516, 0.196289, 0, -0.291992, -0.853516, 1.16211, 0, -0.107971, -0.75, 1.3584, 0, up_horizontally
-0.292725, -0.855469, 1.36035, 0, 0, 0, 0, 0, -0.291992, -0.853516, 1.3584, 0, -0.291992, -0.853516, 1.3584, 0, up_horizontally
-0.292725, -0.855469, 1.36035, 0, 0, 0, 0, 0, -0.291992, -0.853516, 1.3584, 0, -0.291992, -0.853516, 1.3584, 0, up_horizontally
-0.213135, -0.730957, 1.29688, 0, 0.13208, 0.205566, 0.105469, 0, -0.291992, -0.853516, 1.25293, 0, -0.159912, -0.647949, 1.3584, 0, up_horizontally
-0.160156, -0.648926, 1.25391, 0, 0, 0, 0, 0, -0.159912, -0.647949, 1.25293, 0, -0.159912, -0.647949, 1.25293, 0, up_horizontally
-0.160156, -0.648926, 1.25391, 0, 0, 0, 0, 0, -0.159912, -0.647949, 1.25293, 0, -0.159912, -0.647949, 1.25293, 0, up_horizontally
-0.125366, -0.577148, 1.16406, 0, 0.0869141, 0.180176, 0.226563, 0, -0.159912, -0.647949, 1.02637, 0, -0.072998, -0.467773, 1.25293, 0, up_horizontally
-0.0731812, -0.46875, 1.02734, 0, 0, 0, 0, 0, -0.072998, -0.467773, 1.02637, 0, -0.072998, -0.467773, 1.02637, 0, up_horizontally
-0.0731812, -0.46875, 1.02734, 0, 0, 0, 0, 0, -0.072998, -0.467773, 1.02637, 0, -0.072998, -0.467773, 1.02637, 0, up_horizontally
-0.0875244, -0.42749, 1.02734, 0, 0.0718994, 0.206787, 0.00683594, 0, -0.144897, -0.467773, 1.01953, 0, -0.072998, -0.260986, 1.02637, 0, up_horizontally
-0.14502, -0.261475, 1.02148, 0, 0, 0, 0, 0, -0.144897, -0.260986, 1.01953, 0, -0.144897, -0.260986, 1.01953, 0, up_horizontally
-0.14502, -0.261475, 1.02148, 0, 0, 0, 0, 0, -0.144897, -0.260986, 1.01953, 0, -0.144897, -0.260986, 1.01953, 0, up_horizontally
-0.14502, -0.261475, 1.02148, 0, 0, 0, 0, 0, -0.144897, -0.260986, 1.01953, 0, -0.144897, -0.260986, 1.01953, 0, up_horizontally
-0.346191, -0.0480652, 0.938477, 0, 0, 0, 0, 0, -0.345947, -0.0479736, 0.936523, 0, -0.345947, -0.0479736, 0.936523, 0, up_horizontally
-0.346191, -0.0480652, 0.938477, 0, 0, 0, 0, 0, -0.345947, -0.0479736, 0.936523, 0, -0.345947, -0.0479736, 0.936523, 0, up_horizontally
-0.346191, -0.0480652, 0.938477, 0, 0, 0, 0, 0, -0.345947, -0.0479736, 0.936523, 0, -0.345947, -0.0479736, 0.936523, 0, up_horizontally
-0.297852, 0.19458, 0.70752, 0, 0.0610352, 0.302979, 0.286621, 0, -0.345947, -0.0479736, 0.649902, 0, -0.284912, 0.254883, 0.936523, 0, up_horizontally
-0.2854, 0.255371, 0.650879, 0, 0, 0, 0, 0, -0.284912, 0.254883, 0.649902, 0, -0.284912, 0.254883, 0.649902, 0, up_horizontally
-0.2854, 0.255371, 0.650879, 0, 0, 0, 0, 0, -0.284912, 0.254883, 0.649902, 0, -0.284912, 0.254883, 0.649902, 0, up_horizontally
-0.0854492, 0.500977, 0.771973, 0, 0.333008, 0.408691, 0.200684, 0, -0.284912, 0.254883, 0.649902, 0, 0.0479736, 0.663574, 0.850586, 0, up_horizontally
0.0480652, 0.664551, 0.852539, 0, 0, 0, 0, 0, 0.0479736, 0.663574, 0.850586, 0, 0.0479736, 0.663574, 0.850586, 0, up_horizontally
0.0480652, 0.664551, 0.852539, 0, 0, 0, 0, 0, 0.0479736, 0.663574, 0.850586, 0, 0.0479736, 0.663574, 0.850586, 0, up_horizontally
0.151733, 0.705566, 0.855469, 0, 0.259033, 0.101074, 0.0102539, 0, 0.0479736, 0.663574, 0.850586, 0, 0.306885, 0.764648, 0.86084, 0, up_horizontally
0.307129, 0.766602, 0.861816, 0, 0, 0, 0, 0, 0.306885, 0.764648, 0.86084, 0, 0.306885, 0.764648, 0.86084, 0, up_horizontally
0.307129, 0.766602, 0.861816, 0, 0, 0, 0, 0, 0.306885, 0.764648, 0.86084, 0, 0.306885, 0.764648, 0.86084, 0, up_horizontally
0.326416, 0.787598, 0.868164, 0, 0.0949707, 0.10791, 0.027832, 0, 0.306885, 0.764648, 0.86084, 0, 0.401855, 0.872559, 0.888672, 0, up_horizontally
0.402832, 0.873535, 0.890625, 0, 0, 0, 0, 0, 0.401855, 0.872559, 0.888672, 0, 0.401855, 0.872559, 0.888672, 0, up_horizontally
0.402832, 0.873535, 0.890625, 0, 0, 0, 0, 0, 0.401855, 0.872559, 0.888672, 0, 0.401855, 0.872559, 0.888672, 0, up_horizontally
0.402832, 0.873535, 0.890625, 0, 0, 0, 0, 0, 0.401855, 0.872559, 0.888672, 0, 0.401855, 0.872559, 0.888672, 0, up_horizontally
0.26001, 0.867188, 0.93457, 0, 0, 0, 0, 0, 0.259766, 0.865723, 0.932617, 0, 0.259766, 0.865723, 0.932617, 0, up_horizontally
0.26001, 0.867188, 0.93457, 0, 0, 0, 0, 0, 0.259766, 0.865723, 0.932617, 0, 0.259766, 0.865723, 0.932617, 0, up_horizontally
0.26001, 0.867188, 0.93457, 0, 0, 0, 0, 0, 0.259766, 0.865723, 0.932617, 0, 0.259766, 0.865723, 0.932617, 0, up_horizontally
0.116882, 0.752441, 0.899902, 0, 0.178833, 0.143066, 0.0429688, 0, 0.0809937, 0.722656, 0.889648, 0, 0.259766, 0.865723, 0.932617, 0, up_horizontally
0.0811157, 0.723145, 0.891602, 0, 0, 0, 0, 0, 0.0809937, 0.722656, 0.889648, 0, 0.0809937, 0.722656, 0.889648, 0, up_horizontally
0.0811157, 0.723145, 0.891602, 0, 0, 0, 0, 0, 0.0809937, 0.722656, 0.889648, 0, 0.0809937, 0.722656, 0.889648, 0, up_horizontally
0.000635624, 0.660156, 0.872559, 0, 0.134033, 0.105957, 0.0288086, 0, -0.0529785, 0.616699, 0.86084, 0, 0.0809937, 0.722656, 0.889648, 0, up_horizontally
-0.0530396, 0.617676, 0.861816, 0, 0, 0, 0, 0, -0.0529785, 0.616699, 0.86084, 0, -0.0529785, 0.616699, 0.86084, 0, up_horizontally
-0.0530396, 0.617676, 0.861816, 0, 0, 0, 0, 0, -0.0529785, 0.616699, 0.86084, 0, -0.0529785, 0.616699, 0.86084, 0, up_horizontally
-0.085022, 0.580566, 0.864746, 0, 0.0799561, 0.0917969, 0.00488281, 0, -0.132935, 0.524902, 0.86084, 0, -0.0529785, 0.616699, 0.865723, 0, up_horizontally
-0.133057, 0.525391, 0.867188, 0, 0, 0, 0, 0, -0.132935, 0.524902, 0.865723, 0, -0.132935, 0.524902, 0.865723, 0, up_horizontally
-0.133057, 0.525391, 0.867188, 0, 0, 0, 0, 0, -0.132935, 0.524902, 0.865723, 0, -0.132935, 0.524902, 0.865723, 0, up_horizontally
-0.13208, 0.466064, 0.838379, 0, 0.00500488, 0.297119, 0.14209, 0, -0.132935, 0.227905, 0.723633, 0, -0.12793, 0.524902, 0.865723, 0, up_horizontally
-0.128052, 0.228149, 0.724609, 0, 0, 0, 0, 0, -0.12793, 0.227905, 0.723633, 0, -0.12793, 0.227905, 0.723633, 0, up_horizontally
-0.128052, 0.228149, 0.724609, 0, 0, 0, 0, 0, -0.12793, 0.227905, 0.723633, 0, -0.12793, 0.227905, 0.723633, 0, up_horizontally
-0.128052, 0.228149, 0.724609, 0, 0, 0, 0, 0, -0.12793, 0.227905, 0.723633, 0, -0.12793, 0.227905, 0.723633, 0, up_horizontally
-0.216187, -0.0501099, 0.848633, 0, 0, 0, 0, 0, -0.215942, -0.0499878, 0.84668, 0, -0.215942, -0.0499878, 0.84668, 0, up_horizontally
-0.216187, -0.0501099, 0.848633, 0, 0, 0, 0, 0, -0.215942, -0.0499878, 0.84668, 0, -0.215942, -0.0499878, 0.84668, 0, up_horizontally
-0.216187, -0.0501099, 0.848633, 0, 0, 0, 0, 0, -0.215942, -0.0499878, 0.84668, 0, -0.215942, -0.0499878, 0.84668, 0, up_horizontally
-0.295654, -0.357422, 0.989258, 0, 0.098999, 0.383789, 0.176758, 0, -0.314941, -0.433838, 0.84668, 0, -0.215942, -0.0499878, 1.02344, 0, up_horizontally
-0.31543, -0.434326, 1.02441, 0, 0, 0, 0, 0, -0.314941, -0.433838, 1.02344, 0, -0.314941, -0.433838, 1.02344, 0, up_horizontally
-0.31543, -0.434326, 1.02441, 0, 0, 0, 0, 0, -0.314941, -0.433838, 1.02344, 0, -0.314941, -0.433838, 1.02344, 0, up_horizontally
-0.392334, -0.505859, 1.19531, 0, 0.12793, 0.118896, 0.283203, 0, -0.442871, -0.552734, 1.02344, 0, -0.314941, -0.433838, 1.30664, 0, up_horizontally
-0.443848, -0.553711, 1.30859, 0, 0, 0, 0, 0, -0.442871, -0.552734, 1.30664, 0, -0.442871, -0.552734, 1.30664, 0, up_horizontally
-0.443848, -0.553711, 1.30859, 0, 0, 0, 0, 0, -0.442871, -0.552734, 1.30664, 0, -0.442871, -0.552734, 1.30664, 0, up_horizontally
-0.345947, -0.570313, 1.4043, 0, 0.24292, 0.0419922, 0.239258, 0, -0.442871, -0.594727, 1.30664, 0, -0.199951, -0.552734, 1.5459, 0, up_horizontally
-0.200439, -0.595703, 1.54883, 0, 0, 0, 0, 0, -0.199951, -0.594727, 1.5459, 0, -0.199951, -0.594727, 1.5459, 0, up_horizontally
-0.200439, -0.595703, 1.54883, 0, 0, 0, 0, 0, -0.199951, -0.594727, 1.5459, 0, -0.199951, -0.594727, 1.5459, 0, up_horizontally
-0.24707, -0.643066, 1.51074, 0, 0.233887, 0.236816, 0.18457, 0, -0.433838, -0.831543, 1.36133, 0, -0.199951, -0.594727, 1.5459, 0, up_horizontally
-0.434326, -0.833008, 1.36328, 0, 0, 0, 0, 0, -0.433838, -0.831543, 1.36133, 0, -0.433838, -0.831543, 1.36133, 0, up_horizontally
-0.434326, -0.833008, 1.36328, 0, 0, 0, 0, 0, -0.433838, -0.831543, 1.36133, 0, -0.433838, -0.831543, 1.36133, 0, up_horizontally
-0.434326, -0.833008, 1.36328, 0, 0, 0, 0, 0, -0.433838, -0.831543, 1.36133, 0, -0.433838, -0.831543, 1.36133, 0, up_horizontally
-0.352051, -0.553711, 1.16406, 0, 0, 0, 0, 0, -0.351807, -0.552734, 1.16211, 0, -0.351807, -0.552734, 1.16211, 0, up_horizontally
-0.352051, -0.553711, 1.16406, 0, 0, 0, 0, 0, -0.351807, -0.552734, 1.16211, 0, -0.351807, -0.552734, 1.16211, 0, up_horizontally
-0.352051, -0.553711, 1.16406, 0, 0, 0, 0, 0, -0.351807, -0.552734, 1.16211, 0, -0.351807, -0.552734, 1.16211, 0, up_horizontally
-0.346924, -0.353027, 0.927246, 0, 0.00683594, 0.249756, 0.293457, 0, -0.351807, -0.552734, 0.868652, 0, -0.344971, -0.302979, 1.16211, 0, up_horizontally
-0.345703, -0.303223, 0.869629, 0, 0, 0, 0, 0, -0.344971, -0.302979, 0.868652, 0, -0.344971, -0.302979, 0.868652, 0, up_horizontally
-0.345703, -0.303223, 0.869629, 0, 0, 0, 0, 0, -0.344971, -0.302979, 0.868652, 0, -0.344971, -0.302979, 0.868652, 0, up_horizontally
-0.280273, -0.125488, 0.775391, 0, 0.109009, 0.295898, 0.156738, 0, -0.344971, -0.302979, 0.711914, 0, -0.235962, -0.00699997, 0.868652, 0, up_horizontally
-0.236328, -0.0070076, 0.712891, 0, 0, 0, 0, 0, -0.235962, -0.00699997, 0.711914, 0, -0.235962, -0.00699997, 0.711914, 0, up_horizontally
-0.236328, -0.0070076, 0.712891, 0, 0, 0, 0, 0, -0.235962, -0.00699997, 0.711914, 0, -0.235962, -0.00699997, 0.711914, 0, up_horizontally
-0.199585, 0.0606995, 0.689453, 0, 0.0910645, 0.168945, 0.0610352, 0, -0.235962, -0.00699997, 0.650879, 0, -0.144897, 0.161987, 0.711914, 0, up_horizontally
-0.14502, 0.162231, 0.652344, 0, 0, 0, 0, 0, -0.144897, 0.161987, 0.650879, 0, -0.144897, 0.161987, 0.650879, 0, up_horizontally
-0.14502, 0.162231, 0.652344, 0, 0, 0, 0, 0, -0.144897, 0.161987, 0.650879, 0, -0.144897, 0.161987, 0.650879, 0, up_horizontally
-0.13269, 0.19397, 0.670898, 0, 0.0619507, 0.157837, 0.0966797, 0, -0.144897, 0.161987, 0.650879, 0, -0.0829468, 0.319824, 0.747559, 0, up_horizontally
-0.0830688, 0.320313, 0.748047, 0, 0, 0, 0, 0, -0.0829468, 0.319824, 0.747559, 0, -0.0829468, 0.319824, 0.747559, 0, up_horizontally
0.202515, 0.228882, 1.4541, 0, 0.18396, 0.207886, 1.31934, 0, 0, 0, 0, 0, 0.18396, 0.207886, 1.31934, 0, up_vertically
-0.0880127, 0.445801, 1.83008, 0, 0, 0, 0, 0, -0.0879517, 0.444824, 1.82715, 0, -0.0879517, 0.444824, 1.82715, 0, up_vertically
-0.0880127, 0.445801, 1.83008, 0, 0, 0, 0, 0, -0.0879517, 0.444824, 1.82715, 0, -0.0879517, 0.444824, 1.82715, 0, up_vertically
-0.0880127, 0.445801, 1.83008, 0, 0, 0, 0, 0, -0.0879517, 0.444824, 1.82715, 0, -0.0879517, 0.444824, 1.82715, 0, up_vertically
-0.264893, 0.465576, 1.90039, 0, 0.220947, 0.0251465, 0.0878906, 0, -0.308838, 0.444824, 1.82715, 0, -0.0879517, 0.469971, 1.91504, 0, up_vertically
-0.309082, 0.470703, 1.91797, 0, 0, 0, 0, 0, -0.308838, 0.469971, 1.91504, 0, -0.308838, 0.469971, 1.91504, 0, up_vertically
-0.309082, 0.470703, 1.91797, 0, 0, 0, 0, 0, -0.308838, 0.469971, 1.91504, 0, -0.308838, 0.469971, 1.91504, 0, up_vertically
-0.234741, 0.380615, 1.79102, 0, 0.123901, 0.150146, 0.212891, 0, -0.308838, 0.319824, 1.70215, 0, -0.184937, 0.469971, 1.91504, 0, up_vertically
-0.185059, 0.320313, 1.70508, 0, 0, 0, 0, 0, -0.184937, 0.319824, 1.70215, 0, -0.184937, 0.319824, 1.70215, 0, up_vertically
-0.185059, 0.320313, 1.70508, 0, 0, 0, 0, 0, -0.184937, 0.319824, 1.70215, 0, -0.184937, 0.319824, 1.70215, 0, up_vertically
-0.17334, 0.289307, 1.55469, 0, 0.0300293, 0.0769043, 0.375977, 0, -0.184937, 0.24292, 1.32617, 0, -0.154907, 0.319824, 1.70215, 0, up_vertically
-0.155273, 0.243408, 1.3291, 0, 0, 0, 0, 0, -0.154907, 0.24292, 1.32617, 0, -0.154907, 0.24292, 1.32617, 0, up_vertically
-0.155273, 0.243408, 1.3291, 0, 0, 0, 0, 0, -0.154907, 0.24292, 1.32617, 0, -0.154907, 0.24292, 1.32617, 0, up_vertically
-0.157227, 0.209961, 1.23633, 0, 0.0100098, 0.166992, 0.462402, 0, -0.164917, 0.0759888, 0.86377, 0, -0.154907, 0.24292, 1.32617, 0, up_vertically
-0.165161, 0.0761719, 0.864746, 0, 0, 0, 0, 0, -0.164917, 0.0759888, 0.86377, 0, -0.164917, 0.0759888, 0.86377, 0, up_vertically
-0.165161, 0.0761719, 0.864746, 0, 0, 0, 0, 0, -0.164917, 0.0759888, 0.86377, 0, -0.164917, 0.0759888, 0.86377, 0, up_vertically
-0.165161, 0.0761719, 0.864746, 0, 0, 0, 0, 0, -0.164917, 0.0759888, 0.86377, 0, -0.164917, 0.0759888, 0.86377, 0, up_vertically
-0.196289, 0.0510864, 0.615234, 0, 0, 0, 0, 0, -0.195923, 0.0509949, 0.614746, 0, -0.195923, 0.0509949, 0.614746, 0, up_vertically
-0.196289, 0.0510864, 0.615234, 0, 0, 0, 0, 0, -0.195923, 0.0509949, 0.614746, 0, -0.195923, 0.0509949, 0.614746, 0, up_vertically
-0.196289, 0.0510864, 0.615234, 0, 0, 0, 0, 0, -0.195923, 0.0509949, 0.614746, 0, -0.195923, 0.0509949, 0.614746, 0, up_vertically
-0.144897, -0.0402527, 0.538086, 0, 0.0639648, 0.114014, 0.097168, 0, -0.195923, -0.0629883, 0.517578, 0, -0.131958, 0.0509949, 0.614746, 0, up_vertically
-0.13208, -0.0630493, 0.518555, 0, 0, 0, 0, 0, -0.131958, -0.0629883, 0.517578, 0, -0.131958, -0.0629883, 0.517578, 0, up_vertically
-0.13208, -0.0630493, 0.518555, 0, 0, 0, 0, 0, -0.131958, -0.0629883, 0.517578, 0, -0.131958, -0.0629883, 0.517578, 0, up_vertically
0.0551758, -0.217041, 0.450439, 0, 0.312012, 0.255859, 0.112793, 0, -0.131958, -0.318848, 0.404785, 0, 0.179932, -0.0629883, 0.517578, 0, up_vertically
0.180176, -0.319336, 0.405029, 0, 0, 0, 0, 0, 0.179932, -0.318848, 0.404785, 0, 0.179932, -0.318848, 0.404785, 0, up_vertically
0.180176, -0.319336, 0.405029, 0, 0, 0, 0, 0, 0.179932, -0.318848, 0.404785, 0, 0.179932, -0.318848, 0.404785, 0, up_vertically
0.107056, -0.255127, 0.443359, 0, 0.182983, 0.159912, 0.0952148, 0, -0.00299835, -0.318848, 0.404785, 0, 0.179932, -0.158936, 0.5, 0, up_vertically
-0.00300407, -0.15918, 0.500488, 0, 0, 0, 0, 0, -0.00299835, -0.158936, 0.5, 0, -0.00299835, -0.158936, 0.5, 0, up_vertically
-0.00300407, -0.15918, 0.500488, 0, 0, 0, 0, 0, -0.00299835, -0.158936, 0.5, 0, -0.00299835, -0.158936, 0.5, 0, up_vertically
0.0406494, -0.102722, 0.473877, 0, 0.218018, 0.281982, 0.131104, 0, -0.00299835, -0.158936, 0.368896, 0, 0.214966, 0.122986, 0.5, 0, up_vertically
0.21521, 0.123169, 0.369385, 0, 0, 0, 0, 0, 0.214966, 0.122986, 0.368896, 0, 0.214966, 0.122986, 0.368896, 0, up_vertically
0.21521, 0.123169, 0.369385, 0, 0, 0, 0, 0, 0.214966, 0.122986, 0.368896, 0, 0.214966, 0.122986, 0.368896, 0, up_vertically
0.21521, 0.123169, 0.369385, 0, 0, 0, 0, 0, 0.214966, 0.122986, 0.368896, 0, 0.214966, 0.122986, 0.368896, 0, up_vertically
0.441895, 0.0680542, 0.625, 0, 0, 0, 0, 0, 0.440918, 0.0679932, 0.623535, 0, 0.440918, 0.0679932, 0.623535, 0, up_vertically
0.441895, 0.0680542, 0.625, 0, 0, 0, 0, 0, 0.440918, 0.0679932, 0.623535, 0, 0.440918, 0.0679932, 0.623535, 0, up_vertically
0.441895, 0.0680542, 0.625, 0, 0, 0, 0, 0, 0.440918, 0.0679932, 0.623535, 0, 0.440918, 0.0679932, 0.623535, 0, up_vertically
0.278076, -0.00238609, 0.835938, 0, 0.203979, 0.0880127, 0.26416, 0, 0.236938, -0.019989, 0.623535, 0, 0.440918, 0.0679932, 0.887695, 0, up_vertically
0.237305, -0.0200195, 0.888184, 0, 0, 0, 0, 0, 0.236938, -0.019989, 0.887695, 0, 0.236938, -0.019989, 0.887695, 0, up_vertically
0.237305, -0.0200195, 0.888184, 0, 0, 0, 0, 0, 0.236938, -0.019989, 0.887695, 0, 0.236938, -0.019989, 0.887695, 0, up_vertically
0.123047, -0.153442, 1.03906, 0, 0.189941, 0.221924, 0.25, 0, 0.0469971, -0.241943, 0.887695, 0, 0.236938, -0.019989, 1.1377, 0, up_vertically
0.0470886, -0.242432, 1.13965, 0, 0, 0, 0, 0, 0.0469971, -0.241943, 1.1377, 0, 0.0469971, -0.241943, 1.1377, 0, up_vertically
0.0470886, -0.242432, 1.13965, 0, 0, 0, 0, 0, 0.0469971, -0.241943, 1.1377, 0, 0.0469971, -0.241943, 1.1377, 0, up_vertically
-0.0558777, -0.21582, 1.41211, 0, 0.25708, 0.06604, 0.682617, 0, -0.209961, -0.241943, 1.1377, 0, 0.0469971, -0.175903, 1.82031, 0, up_vertically
-0.210205, -0.176025, 1.82324, 0, 0, 0, 0, 0, -0.209961, -0.175903, 1.82031, 0, -0.209961, -0.175903, 1.82031, 0, up_vertically
-0.210205, -0.176025, 1.82324, 0, 0, 0, 0, 0, -0.209961, -0.175903, 1.82031, 0, -0.209961, -0.175903, 1.82031, 0, up_vertically
-0.270508, -0.152344, 1.83496, 0, 0.301758, 0.11792, 0.0585938, 0, -0.511719, -0.175903, 1.82031, 0, -0.209961, -0.0579834, 1.87891, 0, up_vertically
-0.512207, -0.0581055, 1.88281, 0, 0, 0, 0, 0, -0.511719, -0.0579834, 1.87891, 0, -0.511719, -0.0579834, 1.87891, 0, up_vertically
-0.512207, -0.0581055, 1.88281, 0, 0, 0, 0, 0, -0.511719, -0.0579834, 1.87891, 0, -0.511719, -0.0579834, 1.87891, 0, up_vertically
-0.512207, -0.0581055, 1.88281, 0, 0, 0, 0, 0, -0.511719, -0.0579834, 1.87891, 0, -0.511719, -0.0579834, 1.87891, 0, up_vertically
-0.288086, -0.0830688, 1.56445, 0, 0, 0, 0, 0, -0.287842, -0.0829468, 1.5625, 0, -0.287842, -0.0829468, 1.5625, 0, up_vertically
-0.288086, -0.0830688, 1.56445, 0, 0, 0, 0, 0, -0.287842, -0.0829468, 1.5625, 0, -0.287842, -0.0829468, 1.5625, 0, up_vertically
-0.288086, -0.0830688, 1.56445, 0, 0, 0, 0, 0, -0.287842, -0.0829468, 1.5625, 0, -0.287842, -0.0829468, 1.5625, 0, up_vertically
-0.0368958, -0.0181732, 1.32617, 0, 0.313721, 0.0809326, 0.298828, 0, -0.287842, -0.0829468, 1.26367, 0, 0.0259857, -0.0019989, 1.5625, 0, up_vertically
0.0260315, -0.00200081, 1.26563, 0, 0, 0, 0, 0, 0.0259857, -0.0019989, 1.26367, 0, 0.0259857, -0.0019989, 1.26367, 0, up_vertically
0.0260315, -0.00200081, 1.26563, 0, 0, 0, 0, 0, 0.0259857, -0.0019989, 1.26367, 0, 0.0259857, -0.0019989, 1.26367, 0, up_vertically
0.072876, 0.102539, 1.03613, 0, 0.0779419, 0.17395, 0.379883, 0, 0.0259857, -0.0019989, 0.883789, 0, 0.103943, 0.171997, 1.26367, 0, up_vertically
0.104126, 0.172119, 0.884277, 0, 0, 0, 0, 0, 0.103943, 0.171997, 0.883789, 0, 0.103943, 0.171997, 0.883789, 0, up_vertically
